,banco,fecha,texto,src,rt,fav,palabras,country,type,place,desde,sigue_a,lo_siguen
1493,hsbc,2020-10-17 00:42:07,Un quien vive al peor banco HSBC_MX vs SantanderMx,Twitter for Android,0,0,banco,,,,2011-05-10 18:57:05,1012,117
1495,hsbc,2020-10-17 00:39:20,"pricatti El lunes pasado quise pagar un servicio de courier por Pay Pay y fue imposible (probé con Visa de HSBC, Bapro y Galicia); todas denegadas x disposición del Central.",Twitter for iPhone,0,1,"servicio,servicio",,,,2018-05-08 19:59:21,748,70
1496,hsbc,2020-10-17 00:39:04,"edmx Anda, no me sabía esa de Azteca.  De usuarios de HSBC si he leído pues queja de sus apps jajaja",Twitter for iPhone,0,0,"app,queja",,,,2008-10-19 06:58:03,1463,624
1497,hsbc,2020-10-17 00:36:41,"carlos2592 No, aguas, Azteca figura en los top 6 de México, han crecido mucho, al igual que Bancoppel. De AMEX y Citi no esperaba menos. HSBC podrá ser muy internacional, pero la neta sus aplicaciones apestan.",Twitter for iPhone,0,1,aplicacion,,,,2009-02-26 18:33:12,344,326
1498,hsbc,2020-10-17 00:34:30,"edmx Supongo que al ser bancos “chicos” (azteca y caja popular) es más fácil implementarlo, HSBC, AMEX y Citi pues ya tienen Apple Pay en otras regiones",Twitter for iPhone,0,0,banco,,,,2008-10-19 06:58:03,1463,624
1501,hsbc,2020-10-17 00:30:08,HSBC Fusion es la Banca de Negocios de los tiburones. Detén el gif y conoce en qué podemos ayudarte. 😎  Te invitamos a ver los últimos episodios de SharkTankMX hoy 10 P.M. por SonyChannelMX HSBCFusion BancaDeNegocios SharkTankMex https://t.co/lq4t4qmhYP,Sprinklr,1,4,,,,,2014-07-14 09:46:34,22,218559
1502,hsbc,2020-10-17 00:19:53,yacoy diabolorojo Miguel_Boggiano HSBC_AR LANACION NoChequeable No quieren que saques por que especulan que te vas al blue. Resentidos e ignorantes.,Twitter for iPhone,1,0,,,,,2011-10-06 11:49:30,34,17
1504,hsbc,2020-10-17 00:13:14,soyzaqi Carlitosok9 Miguel_Boggiano HSBC_AR bbva_argentina El HSBC puso una máquina en la suc de Santa Fe y pueyrredon q entrega hasta $ 250k. Tenes q pedir turno para acceder.,Twitter for iPhone,0,0,,,,,2015-12-20 16:36:42,176,63
1512,hsbc,2020-10-16 23:39:13,"yacoy HSBC_AR LANACION Saquen la guita del banco, la satrapía política kirchnerista en cualquier momento confisca todo.",Twitter for iPhone,0,0,"banco,sat",,,,2018-03-12 21:54:39,313,112
1514,hsbc,2020-10-16 23:37:00,cisneros__12 He tenido todos y hasta ahora va ganando hsbc xd,Twitter for iPhone,0,0,,,,,2010-03-19 02:10:03,416,386
1518,hsbc,2020-10-16 23:32:32,yacoy Miguel_Boggiano HSBC_AR LANACION Por eso siempre es bueno tener efectivo suficiente como para sobrevivir 3 meses sin problema. Yo diría hasta un año pero supongo que es mucho. Y siempre en verdes.,Twitter for Android,0,0,"bueno,efectivo",,,,2018-08-15 14:30:39,71,132
1520,hsbc,2020-10-16 23:31:19,CondusefMX HSBC_MX no más llamadas https://t.co/fPZeX0pcHx,Twitter for Android,0,0,llamada,,,,2010-09-20 02:51:20,120,132
1521,hsbc,2020-10-16 23:30:09,"Cerraron el cajero automatico del HSBC de calle 12(La Plata) hace media hora. Lleno de policias para cargar la guita y las maquinas en un camion.  No lo reubicaron, lo cerraron.",Twitter Web App,0,2,,,,,2020-03-26 19:25:08,362,376
1522,hsbc,2020-10-16 23:30:04,yacoy HSBC_AR LANACION Que raro... Si el HSBC es privado? El ladron no es que era el estado?,Twitter for Android,0,0,,,,,2019-08-04 19:38:39,49,13
1523,hsbc,2020-10-16 23:29:41,"Oskargarsan HSBC_MX Te aconsejo que busques otro banco, mi papá faclleció y ahora dicen que tardan  casi un año en darme los fondos de su cuenta de cheques. Lo entenderia si fuera inversión... pero no mms un añoooo! Tengo tres meses esperando y esa fue la reciente noticia... cambia de banco!",Twitter for iPhone,0,0,"cuenta,banco,cambia",,,,2018-09-15 21:24:14,23,39
1527,hsbc,2020-10-16 23:21:00,"HumbertoGdCA Humberto, por favor compártenos por Mensaje Directo a que sucursal acudiste (numero/ubicación), tu nombre completo y el nombre del ejecutivo que te atendió, para seguimiento de esta situación, aviso de privacidad en: https://t.co/hjASFEKiH0 ^CO",Sprinklr,0,0,"ejecutivo,sucursal",,,,2014-07-14 09:46:34,22,218559
1529,hsbc,2020-10-16 23:18:23,nandotocho tiene que saber qué esta pasando en el banco hsbc de diag 74 y 47,Twitter for iPhone,0,0,banco,,,,2011-08-23 14:14:17,266,113
1530,hsbc,2020-10-16 23:17:31,HSBC_MX Tengo duplicidad de número de cliente por una cuenta de nómina que me acaban de abrir y llevan un mes completo uniéndolas ... y mi cuenta original fuera de servicio,Twitter for iPhone,0,0,"cuenta,servicio,cliente,servicio",,,,2009-05-27 05:51:11,277,291
1531,hsbc,2020-10-16 23:15:03,"Germo9810 Hola Germo9810, con gusto le podemos orientar, para un segundo crédito FOVISSSTE tenemos nuestros esquemas de cofinanciamiento como alia2 plus o respaldados, le sugerimos acudir con los bancos HSBC, SANTANDER, SCOTIABANK BANAMEX y BANCOMER con los que se puede ejercer",Twitter Web App,0,0,banco,,,,2010-08-26 18:22:08,197,55561
1532,hsbc,2020-10-16 23:14:39,"¿Conocés todos los beneficios del Echeq? Operá a través de OnlineBanking sin moverte de donde estás 💻, de una forma más segura, práctica, eficiente y 100% online.  Conocé más y operá con tranquilidad en 👉🏼https://t.co/z1Snh2vQVL https://t.co/fHnKfjpNGE",Twitter for iPhone,1,0,,,,,2010-06-19 22:29:09,408,14
1533,hsbc,2020-10-16 23:14:28,"HumbertoGdCA Hola Humberto, una disculpa por la experiencia, indicanos el servicio que requieres.^CO",Sprinklr,0,0,"servicio,servicio,disculpa",,,,2014-07-14 09:46:34,22,218559
1534,hsbc,2020-10-16 23:11:25,"HSBC HSBC_MX tengo 10 años con mi cuenta y ya me harté... HSBC tiene el peor servicio al cliente por teléfono, en sucursal y cero tecnología. No me pueden solucionar nada. Próxima semana cerraré mi cuenta y me cambiaré por completos a otro banco.",Twitter for iPhone,0,0,"cuenta,sucursal,servicio,cliente,banco,servicio,cambia",,,,2009-05-27 05:51:11,277,291
1535,hsbc,2020-10-16 23:08:48,"SEGCan HSBC Uruguay tambien te abre cuenta allá sin requisitos y bastante rapido. Una vez que tenes los dolares en una cuenta tuya, los podes traer a una cuenta tuya local en dolares, sin pesificar. Y si preferis, los dejas afuera todo lo posible.",Twitter for iPad,0,17,"cuenta,dolar",,,,2015-04-17 20:58:25,980,115
1536,hsbc,2020-10-16 23:08:00,yacoy Miguel_Boggiano HSBC_AR LANACION OJO CON LOS VIERNES... EL CORRALITO NOS SORPRENDIO UN LUNES... NO OLVIDARLO.,Twitter Web App,0,0,,,,,2017-01-24 00:46:58,41,61
1537,hsbc,2020-10-16 23:05:27,Yo lo explico. HSBC_AR  apesta. No responden los reclamos. https://t.co/778rhOUPC4,Twitter Web App,0,1,reclamo,,,,2018-09-24 18:54:38,63,75
1538,hsbc,2020-10-16 23:04:56,"URGENTE En MEXICO narco legionarios de Cristo, asesores de BancoMundial cómo Jesuita GarciaGibson amigo de Alfonso Romo, ex HSBC_MX colaborador SATMX de AMLO lavan dinero de Cartel de Sinaloa a través de DONACIONES en ASOCIACIONES AC y VATICANO  https://t.co/GvD1SnuHGi https://t.co/Eh4DEpm8fd https://t.co/yQnD19Qeah",Twitter for Android,17,0,"asesor,dinero",,,,2008-02-27 22:02:31,21193,21499
1539,hsbc,2020-10-16 23:04:40,"Lavale_dora Yo vendía tarjetas de crédito HSBC y teníamos un discurso al saludar y teníamos que convencerlo y nos supervisaban, total que al que buscaba y me contestó estaba velando a su madre y me despedí. Me regañaron por mi poca insistencia y le dije que era un tema de solidaridad.",Twitter for Android,0,1,tarjeta,MX,city,"Miguel Hidalgo, Distrito Federal",2009-10-22 16:14:12,1349,696
1540,hsbc,2020-10-16 23:01:22,"LaDolceKaro Hola, una disculpa, envía por mensaje privado tu número telefónico donde recibes estas llamadas para bloquear ofertas https://t.co/OwvFso4iY9 .^CO",Sprinklr,0,0,"llamada,disculpa,oferta",,,,2014-07-14 09:46:34,22,218559
1541,hsbc,2020-10-16 23:00:26,"Ventajas de Crédito Hipotecario Pago Bajo de HSBC_MX: 15% más de línea de crédito vs pago fijo. Crédito con tasa fija, pagos iniciales bajos (ideal para familias jóvenes), incrementos controlados y conocidos.",Twitter Web App,0,1,pago,,,,2009-12-07 23:07:50,3543,13906
1542,hsbc,2020-10-16 22:56:36,"HSBC_MX Disculpa, les tengo mandar un mensaje con él mismo número al que me llaman todas las semanas para indicar lo mismo que les digo en línea: que no tengo ningún producto o servicio con ustedes y no me interesa?",Twitter for iPhone,0,0,"servicio,interes,servicio",,,,2010-03-05 19:46:40,109,79
1543,hsbc,2020-10-16 22:49:51,"HSBC_MX SantanderMx ScotiabankMX BBVARe_mx Con quién puedo cambiar mi nómina, ya que bbva me solicita registro de mi rostro, busco un banco que no me solicite el mismo biométrico para usar la aplicación de teléfono 🙃",Twitter Web App,0,0,"banco,cambia",,,,2017-03-21 01:14:38,377,117
1544,hsbc,2020-10-16 22:42:23,Hoy pagando con tarjetas de crédito de HSBC_AR tenés un 25% de descuento y 3 cuotas sin interes comprando online en paulacahen prototypearg Rochas Lazaro Devre y Penguin sin tope,Twitter for Android,0,0,"tarjeta,descuento,interes",,,,2017-02-24 23:56:03,37,1371
1547,hsbc,2020-10-16 22:40:46,"gomez29chris Hola, para poder enlazarte con un agente del área correspondiente, por favor compártenos por Mensaje Directo, tu número de teléfono y nombre. aviso de privacidad en: https://t.co/hgV4lnrU0K ^LP",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218559
1548,hsbc,2020-10-16 22:38:19,Paul_Bazzo_17 Miguel_Boggiano HSBC_AR LANACION Si en pesos,Twitter for iPhone,0,0,,,,,2009-05-27 01:54:19,766,133
1552,hsbc,2020-10-16 22:31:45,HSBC_MX * más mi número de cuenta!!!,Twitter Web App,0,0,cuenta,,,,2010-08-23 03:20:51,1375,1364
1555,hsbc,2020-10-16 22:29:17,por_PatriciaV Mira que las compre en plaza Carolina detrás del antiguo HSBC.  3 rollos de 5 metros por $ 26 más el 7%,Twitter for iPhone,1,0,,,,,2010-01-23 16:11:54,2080,4801
1556,hsbc,2020-10-16 22:27:35,arnalesmario Indicanos las opciones que estas digitando y el servicio que requieres.^CO,Sprinklr,0,0,"servicio,servicio",,,,2014-07-14 09:46:34,22,218559
1558,hsbc,2020-10-16 22:27:09,"alexespino77 Hola alexespino77, para un segundo crédito FOVISSSTE tenemos nuestros esquemas cofinanciados como alia2 plus o respaldados, le sugerimos acudir con los bancos HSBC, SANTANDER, SCOTIABANK BANAMEX y BANCOMER con los que se puede ejercer, para indicarles que desea solicitarlo",Twitter Web App,0,1,banco,,,,2010-08-26 18:22:08,197,55561
1561,hsbc,2020-10-16 22:24:14,"vannemedrano Hola, te ofrecemos una disculpa por esta experiencia, puedes solicitar la Cancelación de tus datos enviando un correo con tu información personal a Mexico_ARCOhsbc.com.mx, reportando esta situación. ^CO",Sprinklr,0,0,"disculpa,ofrece",,,,2014-07-14 09:46:34,22,218559
1564,hsbc,2020-10-16 22:20:24,"HSBC_MX Casi un mes  después y seguimos en las mismas, diario es bloquear y bloquear números CondusefMX https://t.co/p8xLuA0PW8",Twitter for Android,0,1,,,,,2010-09-20 02:51:20,120,132
1565,hsbc,2020-10-16 22:19:42,yacoy Miguel_Boggiano HSBC_AR LANACION Pregunta.. es cuenta en AR$?,Twitter Web App,0,0,cuenta,,,,2014-07-23 04:44:46,113,25
1567,hsbc,2020-10-16 22:16:52,HSBC_MX Me bloqueron ustedes por los intentos fallidos que hice por qué no me acuerdo de mi contraseña si me pueden decir que puedo hacer en estos casos por favor gracias,Twitter for Android,0,0,,,,,2010-04-24 23:03:22,206,59
1568,hsbc,2020-10-16 22:16:37,¿Recuerdan el caso HSBC hace algunos años que se multó al banco  por lavar el dinero del narco mexicano?  Dos preguntas una respuesta  A quién despidió HSBC? Quién es el zar antilavado de la 4t?  Ramírez Gibson....la zorra cuida el gallinero,Twitter Web App,0,2,"banco,respuesta,lavado,dinero",,,,2014-01-07 04:15:33,37,122
1572,hsbc,2020-10-16 22:09:24,"yacoy Miguel_Boggiano HSBC_AR LANACION Mamita querida, papel araña y Fiambrin. Pronto termina la cuarentena y te vamos a ir a buscar y a pedirte consejos. Ojala te de la nafta",Twitter for Android,0,0,,,,,2019-10-18 10:02:50,1378,815
1573,hsbc,2020-10-16 22:04:13,178 pe   al HSBC le gusta esto 👍  a ARCOR le gusta esto 👌  a Eunekian le gusta esto 🤪 a Techin le gusta esto 🤣 a los exportadores les gusta esto 😬,Twitter for Android,0,0,,,,,2010-10-04 20:07:26,1612,1693
1574,hsbc,2020-10-16 22:03:55,HSBC_MX Muchas gracias! Ojalá atrapen a esos ratas!,Twitter for iPhone,0,0,,,,,2010-03-31 14:28:36,397,133
1576,hsbc,2020-10-16 22:02:12,La aplicación de HSBC es tan inservible cómo los dodgers en postemporada,Twitter for Android,0,0,,,,,2012-07-03 22:09:46,52,52
1577,hsbc,2020-10-16 22:01:01,"arnalesmario Hola Mario, una disculpa por la experiencia, indicanos el numero que estas marcando, las opciones que estas digitando y el servicio que requieres.^CO",Sprinklr,0,0,"servicio,servicio,disculpa",,,,2014-07-14 09:46:34,22,218559
1578,hsbc,2020-10-16 22:00:00,"¡Feliz fin de semana! te esperamos el próximo lunes con tus dudas o comentarios de nuestros productos y servicios. Claudia ^CO, Liliana ^LP, Nancy ^NR, Thalia ^TG",Sprinklr,1,7,"servicio,servicio",,,,2014-07-14 09:46:34,22,218559
1579,hsbc,2020-10-16 21:59:58,"victormdzmtz Recuerda: No proporciones usuarios, contraseñas, números de cuenta, números de tarjetas, código CVV, NIP o información personal y reportanos cualquier correo. Te invitamos a consultar algunos TIPS de Seguridad en: https://t.co/y8f7aIoq0E.^CO (2/2)",Sprinklr,0,0,"cuenta,tarjeta",,,,2014-07-14 09:46:34,22,218559
1580,hsbc,2020-10-16 21:59:29,"victormdzmtz Te comparto que los mensajes no corresponden a HSBC, en breve lo reportamos. ^CO (1/2)",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218559
1581,hsbc,2020-10-16 21:55:33,yacoy Miguel_Boggiano HSBC_AR LANACION Queremos sacar la guita. El lunes se pudre.,Twitter for Android,0,0,,,,,2011-09-13 04:13:52,281,53
1582,hsbc,2020-10-16 21:55:11,yacoy Miguel_Boggiano HSBC_AR LANACION Si sos kakerto jodete !Si sos del 41% infórmate mejor en Twitter .Las cuentas con mejor información es la nuestra .,Twitter for Android,0,0,cuenta,,,,2020-09-25 16:30:02,219,69
1583,hsbc,2020-10-16 21:48:55,"minerva77740039 Hola, una disculpa por la experiencia, por favor compártenos por Mensaje Directo a que sucursal acudiste (numero/ubicación), tu nombre completo y el nombre del ejecutivo que te atendió, para seguimiento de esta situación, aviso de privacidad en: https://t.co/1icncl41cb ^CO",Sprinklr,0,0,"ejecutivo,sucursal,disculpa",,,,2014-07-14 09:46:34,22,218559
1584,hsbc,2020-10-16 21:48:42,Horas tratando de tener atención al cliente por parte de HSBC_MX ¿Responderán algún día? whoknows,Twitter Web App,0,0,cliente,,,,2010-08-23 03:20:51,1375,1364
1585,hsbc,2020-10-16 21:48:05,"diabolorojo Miguel_Boggiano HSBC_AR LANACION NoChequeable Me indican que son plástico no hay manera de retirar efectivo, ni siquiera en taquilla... https://t.co/hmMrvpDgXN",Twitter for iPhone,0,2,efectivo,,,,2009-05-27 01:54:19,766,133
1586,hsbc,2020-10-16 21:45:20,yacoy Miguel_Boggiano HSBC_AR LANACION jaja inchequeable NoChequeable,Twitter Web App,0,1,,,,,2010-05-22 04:29:03,594,170
1588,hsbc,2020-10-16 21:44:18,yacoy HSBC_AR A comerla,Twitter Web App,0,0,,,,,2020-01-29 04:49:40,516,67
1589,hsbc,2020-10-16 21:43:47,"¡Ya puedes registrarte al Simposium2020! Te invitamos a conocer las opciones de registro, además si eres tarjetahabiente HSBC recibe un descuento especial. Da clic aquí para iniciar https://t.co/C09d7I6c2Z Simposium2020 IMEFCDMX Finanzas Tecnología CapitalHumano Financiero https://t.co/l3RHieayLl",Twitter Web App,2,0,"tarjeta,descuento",,,,2012-07-26 00:32:17,615,11724
1590,hsbc,2020-10-16 21:42:44,"HSBC_MX pésimo servicio en todaaaaassss las sucursales, ejecutivos groseros, parece que te hacen un favor. Y cuando les preguntas cuál es la dinámica de atención solo te dicen fórmate dos horas !!!!",Twitter for iPhone,0,0,"ejecutivo,sucursal,servicio,servicio",,,,2019-05-13 02:45:14,218,50
1591,hsbc,2020-10-16 21:42:01,"victormdzmtz Hola Victor, compartenos por Mensaje Directo la imagen con el mensaje que recibiste y el número del cual lo envían.^CO",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218559
1593,hsbc,2020-10-16 21:40:34,Me pueden confirmar si HSBC hace estas llamadas del teléfono 919168-2845???? O es fraude???,Twitter for iPhone,0,1,"llamada,fraude",,,,2010-03-31 14:28:36,397,133
1594,hsbc,2020-10-16 21:39:32,"mnavagf Mercedes, una disculpa, no localizamos la sucursal que nos indicas, por favor compártenos número de sucursal o mayor detalle de la ubicación y nombre de la persona que te atendió.^TG",Sprinklr,0,0,"sucursal,disculpa",,,,2014-07-14 09:46:34,22,218559
1595,hsbc,2020-10-16 21:39:21,HSBC_MX hola me mandaron SMS que dice “UsuarioHSBC: V********** Desactivado. En un momento recibira la llamada de uno de nuestros asesores para reestablecer su servicio”,Twitter for iPhone,0,1,"servicio,llamada,asesor,servicio",,,,2010-03-31 14:28:36,397,133
1597,hsbc,2020-10-16 21:34:48,"gomez29chris Hola, por favor compártenos la imagen con el mensaje/error que envía para poder apoyarte. ^LP",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218559
1598,hsbc,2020-10-16 21:34:13,HSBC_MX Ya envié el mensaje directo,Twitter Web App,0,0,,,,,2015-06-19 13:13:06,1250,597
1600,scotiabank,2020-10-18 05:38:49,“No fue posible la recuperación”. Clienta de Scotiabank pierde sus ahorros por un fraude telefónico  https://t.co/DQNb5hcCDd https://t.co/v4tksh7YNv,Twitter for Android,25,0,fraude,,,,2016-03-20 23:43:35,772,226
1601,scotiabank,2020-10-18 05:35:01,¡MUCHO CUIDADO! Ratas en llamadas telefónicas 🤬🤬🤬 https://t.co/d4rca64AAI,Twitter for iPhone,28,0,llamada,,,,2019-11-04 21:57:22,4977,9799
1604,scotiabank,2020-10-18 05:21:03,“No fue posible la recuperación”. Clienta de Scotiabank pierde sus ahorros por un fraude telefónico  https://t.co/DQNb5huduL https://t.co/KLQcoPvDZQ,Twitter for iPhone,26,0,fraude,,,,2016-09-23 02:41:36,306,217
1605,scotiabank,2020-10-18 05:19:08,Cuentahabiente recibe llamada falsa de Scotiabank y le roban 557 mil pesos https://t.co/5Q8SWBHbAH https://t.co/HGglbxj0pw,Twitter for Android,10,0,"llamada,roba",,,,2012-08-23 05:38:33,184,54
1607,scotiabank,2020-10-18 05:08:18,Llaman. Dicen que trabajan para Scotiabank. Preguntan si el receptor reconoce una compra en Amazon. Entonces piden datos. Luego vacían la cuenta de la víctima https://t.co/DQNb5huduL https://t.co/VFQlGMdl2U,Twitter for Android,118,0,cuenta,,,,2012-05-18 18:43:48,72,24
1610,scotiabank,2020-10-18 04:57:52,"Asesora de Call Center Scotiabank 6 horas - Q, Lima - https://t.co/9ePU4EgUQC",jobsperu,0,0,,,,,2015-02-11 14:43:22,115,1196
1611,scotiabank,2020-10-18 04:56:03,Si eres cliente de Banco CUSCATLAN SV (antes Scotiabank) informa a tus contactos en el exterior las nuevas indicaciones que deben brindar para enviarte transferencias internacionales. Más información https://t.co/yMMPyMVhjG https://t.co/i8eIOvEfAO,Twitter for iPhone,10,0,"cliente,transferencia",,,,2011-05-02 04:57:41,260,100
