,banco,fecha,texto,src,rt,fav,palabras,country,type,place,desde,sigue_a,lo_siguen
562,citibanamex,2020-10-17 15:53:40,"romanosanz67 realizarlo a través de cualquiera de las siguientes opciones:  • Banca Electrónica BancaNet • Citibanamex Móvil • Sucursales Automáticas • Sucursales Citibanamex • Cajeros Automáticos • Tiendas departamentales o de autoservicio, conoce cuales son: https://t.co/mNLLglHkEZ",Sprinklr,0,0,"servicio,servicio",,,,2009-07-28 21:15:49,74591,161709
563,citibanamex,2020-10-17 15:53:27,"romanosanz67 Hola, te ofrecemos una disculpa ya que no es posible condonar las comiciones por pago tardío o falta de pago, Citibanamex ofrece alternativa para realizar el pago de tarjetas de crédito. Para realizar el pago de tu tarjeta de Crédito Citibanamex puedes",Sprinklr,0,0,"tarjeta,pago,disculpa,ofrece",,,,2009-07-28 21:15:49,74591,161709
564,citibanamex,2020-10-17 15:38:12,Oye Citibanamex como le hago para que alguien me tome una llamada de reporte de robo de tarjeta? Llevo 2 diss intentando y entre un menú y otro terminan cortando la llamada,Twitter for iPhone,0,0,"tarjeta,llamada,robo",,,,2009-05-01 20:58:03,444,2355
565,citibanamex,2020-10-17 15:29:38,Paque ofrecen créditos en la pinche app si luego no los van a dar Citibanamex,Twitter for Android,0,0,"app,ofrece",,,,2009-10-24 16:08:21,608,1110
566,citibanamex,2020-10-17 15:28:20,Citibanamex alguna sucursal en Nuevo León abre en sábado?,Twitter for Android,0,0,sucursal,,,,2010-01-14 04:45:06,247,105
567,citibanamex,2020-10-17 15:18:19,"ContactoCitibmx Buenos días, disculpen, tengo 17 días sin recibir noticias de ustedes, me podrían indicar por favor con quién me puedo poner en contacto para estos pedidos por favor? Gracias Citibanamex https://t.co/WmJFQAM6dS",Twitter for Android,0,0,,,,,2012-09-02 03:11:08,69,166
568,citibanamex,2020-10-17 15:14:33,"Citibanamex necesito un aumento de mi línea de crédito para el buen fin y no quiero ir a sucursal por el covid19 , dime qué tengo que hacer 😊",Twitter for Android,0,0,sucursal,,,,2014-09-06 21:18:55,87,9
569,citibanamex,2020-10-17 15:08:48,"Amigos si lo ven, peguensele que está bien equipado, trabaja en citibanamex de Santa Marta/ Acatitla. cruisingciudaddeméxico https://t.co/Ty0NruBSio",Twitter for Android,457,0,,,,,2011-05-02 14:17:09,4449,116
570,citibanamex,2020-10-17 15:03:19,luiscti ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,,2009-07-28 21:15:49,74591,161709
571,citibanamex,2020-10-17 15:00:20,😎 ¡Ya es fin de semana! Vamos a dar la vuelta al AutocinemaCitibanamex 🚗🎟️ Consulta Cartelera en https://t.co/7fDAgPSTzK y adquiere tus boletos en taquilla o en https://t.co/a9BTQfiPid https://t.co/EalqvHWI8S,Twitter for iPhone,1,0,,,,,2010-03-29 15:42:32,1107,222
573,citibanamex,2020-10-17 14:50:38,ContactoCitibmx Citibanamex llevo 3 días intentando reportar un cargo no reconocido y por ninguno de sus medios atienden!! Qué procede? Pésimo servicio,Twitter for Android,0,0,"servicio,cargo,servicio",,,,2011-03-23 22:20:19,436,447
576,citibanamex,2020-10-17 14:46:21,"luiscti o bien puede acudir directamente a una sucursal al área de hipotecario Citibanamex, en la siguiente liga encontrará el directorio y podrá ubicar cual es la que te queda más cercar de su domicilio https://t.co/7fhyO3PK4B",Sprinklr,0,0,"sucursal,hipoteca",,,,2009-07-28 21:15:49,74591,161709
577,citibanamex,2020-10-17 14:45:36,"Cómo es posible que cada mes tenga que levantar reporte de bloqueo de cargo recurrente que no hice, lo peor, es en una tarjeta que ya no tengo y se reflejan en otra, no saben hacer su trabajo, Citibanamex ContactoCitibmx urge mejorar seguridad y capacitar personal urge solución",Twitter for iPhone,0,0,"tarjeta,cargo,seguridad",,,,2015-09-19 17:15:56,54,4
580,citibanamex,2020-10-17 14:40:29,"Todo el mundo se llenará del excelso talento de fhersoberanes, _IkerMadrid, Anuarcantante, RogeEse, Roohinostroza y felipefloresglz ¡Tienes que ser testigo de este fenómeno mundial! 📹✨  Accesos aquí: https://t.co/glNDWdVTjM,       ExperienciasCitibanamex, Citibanamex https://t.co/pvn8dj1nPY",Twitter for iPhone,11,0,,,,,2010-03-11 20:08:51,296,5892
581,citibanamex,2020-10-17 14:35:04,"¡Los invitamos a seguir celebrando con nosotros con más cine!   Función Especial en Autocinema Citibanamex de “CHICO VENTANA TAMBIEN QUISIERA TENER UN SUBMARINO”, ganadora de la competencia NuevoHorizonte de la 4taEdiciónHíbrida, del  BlackCanvas_FCC  de la UC. https://t.co/DVIRcEeQq1",Hootsuite Inc.,0,0,,,,,2011-03-26 00:56:20,742,4878
582,citibanamex,2020-10-17 14:22:39,"isoyRalph Hola, en Citibanamex estamos para servirte, por favor contáctanos siempre que lo necesites. Será un gusto ayudarte.  Saludos. CT",Sprinklr,0,0,,,,,2009-07-28 21:15:49,74591,161709
583,citibanamex,2020-10-17 14:13:00,fresilla1767 danyboy8888888 Citibanamex CorreosdeMexico Gracias amiga,Twitter for Android,0,0,,,,,2020-02-21 08:19:05,623,161
584,citibanamex,2020-10-17 14:09:39,Citibanamex Buenos días CANCELABIS: Es imposible comunicarse telefónicamente con ustedes y no tienen la gentileza de responder mis correos. Por favor indíqueme si debo recurrir a CONDUSEF u otra instancia para recibir mi testimonio de cancelación de hipoteca Saludos,Twitter for iPhone,0,0,hipoteca,,,,2011-12-27 21:55:42,184,41
585,citibanamex,2020-10-17 14:05:04,"tiiimy Puedes obtener la información de tu saldo y movimientos, a través de: • Banca electrónica BancaNet, en  https://t.co/ZVEVbUbGOi .  • Citibanamex Móvil App. • Cajeros y Sucursales Automáticas Citibanamex.",Sprinklr,0,0,,,,,2009-07-28 21:15:49,74591,161709
586,citibanamex,2020-10-17 13:58:31,Citibanamex ContactoCitibmx cuál sucursal está abierta hoy al poniente?,Twitter for Android,0,0,sucursal,MX,city,"Álvaro Obregón, Distrito Federal",2009-12-16 03:42:37,267,438
587,citibanamex,2020-10-17 13:56:48,"AletzPerezP Hola Alejandro, buenos días. Para generar una aclaración al respecto, te pedimos por favor comunicarte a Audiomático Citibanamex al 55 1226 2639 o al 800 021 2345 ingresa a la opción 1, 3 y 4 para problemas con cajero automático.",Sprinklr,0,0,bueno,,,,2009-07-28 21:15:49,74591,161709
588,citibanamex,2020-10-17 13:53:59,Citibanamex holaaa ¿qué banco está abierto en Qro los sábados?,Twitter for iPhone,0,0,banco,,,,2020-03-07 17:58:43,30,0
590,citibanamex,2020-10-17 13:38:44,¿Ya ningún Citibanamex abre los. Sábados?,Twitter for Android,0,0,,,,,2012-06-25 04:00:49,1723,1068
591,citibanamex,2020-10-17 13:35:12,julio71482596 ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,,2009-07-28 21:15:49,74591,161709
592,citibanamex,2020-10-17 13:27:01,"fresilla1767 danyboy8888888 Citibanamex CorreosdeMexico Gracias por ese consejo, amiga, lo intentaré; es muy molesto el acoso de Citibanamex",Twitter for Android,0,1,acoso,,,,2020-02-21 08:19:05,623,161
593,citibanamex,2020-10-17 13:24:48,"Estoy harta de escuchar a mi mamá hablar con ustedes todos los días. Primero le cuesta muchísimo trabajo que alguien le conteste, cuando por fin le contestan, tratan de aprender con ella la situación de un programa masivo que ustedes implementaron. ContactoCitibmx Citibanamex",Twitter for Android,0,1,,,,,2009-04-06 17:53:50,945,306
594,citibanamex,2020-10-17 13:18:58,"Alfredojavg Lamentamos mucho los inconvenientes que esta situación te está ocasionando. Ya que tus comentarios son muy importantes para Citibanamex y son tomados en cuenta, podemos dar de alta el registro de la situación,",Sprinklr,0,0,cuenta,,,,2009-07-28 21:15:49,74591,161709
599,citibanamex,2020-10-17 12:32:57,PokzBo Citibanamex Es la mejor idea que has tenido en estos momentos 🙌🙌👏👏👏👏👏👏👏👏👏👏,Twitter for Android,0,0,,,,,2015-01-17 17:41:38,467,295
600,citibanamex,2020-10-17 12:24:07,luisghernan Hoy tarde 2 hr y jamás pude contactar a ningún ser humano q trabaje en esa institución bancaria Citibanamex es una porquería en atención al cliente,Twitter for iPhone,1,0,cliente,,,,2010-02-11 06:00:41,2341,1155
601,citibanamex,2020-10-17 11:53:29,MoraJohan7 AgusGnds ElBicho007 miseleccionmx Citibanamex Mexicano tipico https://t.co/Cte4AwKrV9,Twitter for Android,0,0,,,,,2020-09-10 11:45:08,3,0
605,citibanamex,2020-10-17 11:37:29,Casanistas atentas! nashcasan estará subiendo videos y notas en Citibanamex en capitalyestilo https://t.co/iijGDCQ3OH,Twitter for Android,2,0,casa,,,,2018-08-28 14:39:00,100,1
608,citibanamex,2020-10-17 11:26:19,"ThomasBrown2020 danyboy8888888 Citibanamex CorreosdeMexico Ponle un correo a Profeco, con copia a la Asociación mexicana de profesionales de cobranza y a condusef",Twitter for Android,0,1,condusef,,,,2014-07-04 14:44:07,1100,1081
611,citibanamex,2020-10-17 11:01:06,Citibanamex  si mal no ubico  por los letreros está fue tomando dentro de una sucursal  por un empleado  y cuando ocurren asaltos como en mi municipio izcalli  nos dicen que  los empleados no tiene Telefono  ojo 👁..... https://t.co/rlSkZJEmr6,Twitter for iPhone,0,0,sucursal,,,,2012-08-26 18:35:10,222,60
612,citibanamex,2020-10-17 09:58:13,"Geekhink MartinPixel XatakaMexico Rockdrigo_525 Citibanamex Si mal no recuerdo, la leyenda de la app decía que integrarían la función a la app principal de Citibanamex.",Twitter for iPhone,0,0,app,,,,2011-03-08 05:19:13,254,324
613,citibanamex,2020-10-17 09:32:28,HectorOscos Y citibanamex,Twitter for Android,0,0,,,,,2014-01-27 16:58:18,1085,177
614,citibanamex,2020-10-17 07:46:10,"Esmeraldadc Citibanamex CondusefMX Hola Esmeraldadc,  ¿disculpa si te dieron solución?",Twitter for Android,0,0,disculpa,,,,2010-11-18 00:51:15,316,79
616,citibanamex,2020-10-17 07:09:26,Citibanamex y BlackRock se unen para lanzar fondo sustentable.. https://t.co/F1USrESSt3,WordPress.com,0,0,,,,,2017-10-14 04:05:45,12,295
618,citibanamex,2020-10-17 06:05:23,"QuintaMam Tenía fecha límite de pago, por el tema pandemia acudí al cajero inteligente, pague, al siguiente mes me cobraron 900 pesos por “pago tardío” hice mi reclamación, el asesor por teléfono me dio la razón y aun así no me han regresado ese dinero. Citibanamex RATAS!",Twitter for iPhone,0,0,"pandemia,asesor,pago,reclama,dinero",,,,2011-08-02 02:52:15,229,917
619,citibanamex,2020-10-17 05:51:07,Ojo cuentahabientes de Banorte_mx ScotiabankMX HSBC_MX Citibanamex porque están en la mira de los estafadores. https://t.co/RXZPC3RxPs,Twitter for Android,0,0,cuenta,,,,2009-04-24 21:49:15,6198,5668
624,citibanamex,2020-10-17 05:16:26,"En tiempo de ulisesruizor Eutiquio Franco era dir regional del Ieepo y de ahí su contacto con gente de la SECCIONXXII Víctor Lucas era funcionario de Citibanamex Ya con GabinoCue el buen amigo Miguel Ángel Muñoz, dir de Com Soc apoyó financieramente a LagarrapataS22 y creció https://t.co/5PegcRvmCQ",Twitter for Android,5,0,,,,,2020-05-25 02:01:52,224,342
627,citibanamex,2020-10-17 04:39:35,"CiroGomezL AsocBancosMx Claro qué hay trabajadores del banco, recibí una llamada decían que hablaban de Citibanamex, me dijeron que tenían que bloquear mi cuenta, me hablaron por mi nombre y me dieron información de los últimas operaciones que hice, les comenté que hablaría al banco",Twitter for iPhone,2,0,"cuenta,llamada,banco",,,,2015-05-16 14:57:55,50,3
634,citibanamex,2020-10-17 04:11:24,"Te la pongo así(sin albur) danyboy8888888: un crédito hipotecario a 10 años en Citibanamex me cuesta 9.99% de intereses, en cambio ese mismo crédito con las mismas condiciones en HSBC_MX anda en 8.3%, ¿te fijas la sustancial diferencia?, añádele las molestias de cobranza",Twitter for Android,0,0,"interes,hipoteca,cambio",,,,2020-02-21 08:19:05,623,161
639,citibanamex,2020-10-17 04:05:18,ribarzabal CondusefMX Citi Citibanamex CiroGomezL CarlosLoret Ese pinche banco es lo peor que existe en México.,Twitter for Android,0,1,banco,,,,2011-02-11 19:25:37,509,345
646,citibanamex,2020-10-17 03:58:49,"Si antes de la ""pandemia"", los servicios de Citibanamex eran pésimos, danyboy8888888, ahora con esta chingadera de la sana distancia, el bozal y el puto gel bactericida, obligatorios, ir a un servicio en sus sucursales es un verdadero infierno kafkiANO",Twitter for Android,0,2,"sucursal,servicio,pandemia,servicio",,,,2020-02-21 08:19:05,623,161
649,citibanamex,2020-10-17 03:54:36,"danyboy8888888 Citibanamex Hoy recibí otro correo físico que me enviaron desde el 6 de Octubre, ya ves cómo es de tardado CorreosdeMexico, avisándome de mi supuesto retraso; pero intenta hablarles a los números de contacto y ni siquiera existen",Twitter for Android,0,0,,,,,2020-02-21 08:19:05,623,161
651,citibanamex,2020-10-17 03:52:30,"danyboy8888888 Citibanamex De hecho ya son 3 meses 3, que Citibanamex me molesta enviándome por correo amenazas de recurrir a un despacho de cobranzas, bro, por supuestos retrasos en los pagos que hago de esa hipoteca",Twitter for Android,0,1,"hipoteca,pago",,,,2020-02-21 08:19:05,623,161
653,citibanamex,2020-10-17 03:50:26,"Espero el Instituto Bancario Citibanamex ya no le esté cobrando la tarjeta perfiles qué le obliga tener a mi amigo ThomasBrown2020 sin haberla solicitado, sólo por tener un crédito hipotecario con ellos, hasta el Iva le cobraban",Twitter Web App,1,4,"tarjeta,hipoteca",,,,2016-08-31 19:18:47,3659,1073
656,citibanamex,2020-10-17 03:46:43,▪ ¿Qué pasó con la economía?  El dólar finalizó la jornada a  $21.54 pesos a la venta en Citibanamex  https://t.co/G70ALOnJtc,Twitter for Android,1,0,tc,,,,2020-08-22 00:36:33,249,60
659,citibanamex,2020-10-17 03:43:44,"ribarzabal CondusefMX Citi Citibanamex CiroGomezL CarlosLoret Lo estoy viviendo pero al final, los números son fríos",Twitter for iPhone,0,0,,,,,2020-04-24 18:42:53,734,113
662,citibanamex,2020-10-17 03:42:03,"Julians8212 CondusefMX Citi Citibanamex CiroGomezL CarlosLoret Julián, somos varios cuentahabientes que queremos pagar todo el crédito y Citibanamex tiene problema en sus sistemas y no lo ha arreglado. Queremos pagar todo, ni un peso menos, ni un peso más.",Twitter for iPhone,0,1,cuenta,,,,2010-08-27 16:02:07,568,262
673,citibanamex,2020-10-17 03:32:53,ribarzabal CondusefMX Citi Citibanamex CiroGomezL CarlosLoret Denunciar en CONDUSEF,Twitter for Android,0,1,,,,,2011-07-13 20:49:05,4425,2232
677,citibanamex,2020-10-17 03:32:40,"Julians8212 ribarzabal CondusefMX Citi Citibanamex CiroGomezL CarlosLoret Con todo respeto, Lee bien: ¡quiere pagar el crédito!",Twitter for Android,0,4,,MX,city,"Cuauhtémoc, Distrito Federal",2010-05-17 22:19:56,331,1820
679,citibanamex,2020-10-17 03:30:23,ribarzabal CondusefMX Citi Citibanamex CiroGomezL CarlosLoret Banamex de los peores bancos en mexico !!,Twitter for iPhone,0,1,banco,,,,2012-06-07 05:26:51,484,147
683,citibanamex,2020-10-17 03:29:02,"ContactoCitibmx Citibanamex me estan llamando del 554154 3451 a las 10 p.m., por favor de confirmar.  Gracias",Twitter for Android,0,0,,,,,2010-01-19 15:54:15,1459,487
684,citibanamex,2020-10-17 03:26:19,Citibanamex me clonaron la tarjeta y no me contestan ya marqué 100 veces y me cuelgan!! Pésimo servicio,Twitter for iPhone,0,0,"tarjeta,servicio,servicio",,,,2009-11-29 04:22:20,383,857
686,citibanamex,2020-10-17 03:23:56,"ribarzabal CondusefMX Citi Citibanamex CiroGomezL CarlosLoret De acuerdo contigo, pero no le copies a los Chayoteros Gómez Leyva y Loret, es como poner la iglesia en manos de Lutero",Twitter for Android,0,1,,,,,2020-09-20 22:11:45,77,22
691,citibanamex,2020-10-17 03:20:23,"Addy8906 En Citibanamex lo más importante eres tú, para realizar el reporte por robo o extravió, puedes hacerlo en Bancanet o Citibanamex móvil si es tarjeta de crédito/puntos premia o si no te invitamos a que comuniques a nuestro Centro de Atención Telefónica para otros productos y",Sprinklr,0,0,"tarjeta,puntos,robo",,,,2009-07-28 21:15:49,74591,161709
706,citibanamex,2020-10-17 03:10:06,"Addy8906 https://t.co/2217grB24m Por favor indícanos, ¿quieres solicitar el reporte por robo y solicitar la reposición? Quedamos atentos.-BV",Sprinklr,0,0,robo,,,,2009-07-28 21:15:49,74591,161709
715,citibanamex,2020-10-17 02:59:23,"pikchi Para nosotros es un gusto poder ayudarte, gracias por contactarnos. En Citibanamex lo más importante eres tú.",Sprinklr,0,0,,,,,2009-07-28 21:15:49,74591,161709
716,citibanamex,2020-10-17 02:59:10,"ribarzabal CondusefMX Citi Citibanamex CiroGomezL CarlosLoret Con todo respeto, debiste prever hasta cierto punto y tienes una responsabilidad que cumplir, no seas cobarde...😉",Twitter for iPhone,0,0,,,,,2020-04-24 18:42:53,734,113
723,citibanamex,2020-10-17 02:54:14,"ContactoCitibmx Citibanamex CondusefMX Hace 12días me robaron1tarjeta de crédito. Al momento solo la pude bloquear porque no contaba con ciertos datos que solicitaban en la línea, he querido concluir con la cancelación, por diferentes medios y el momento NADIE me puede ayudar.",Twitter for iPhone,0,0,"tarjeta,roba",,,,2017-09-25 22:43:30,39,20
724,citibanamex,2020-10-17 02:52:32,"PokzBo Citibanamex Jajaja no, plaza universidad abre todos los sábados. Suerte!",Twitter for iPhone,0,0,,,,,2010-12-21 07:23:10,539,562
726,citibanamex,2020-10-17 02:52:09,"Oye bbva y Citibanamex quieren extorsionar en comercios con estas cuentas, digo para que las cancelen y no les vuelvan a dar acceso a sus servicios. Ese Brayan ya dejo de asaltar en las calles. https://t.co/8Yuwj2D56j",Twitter for iPhone,0,4,"cuenta,servicio,servicio",,,,2012-05-08 05:30:19,368,430
727,citibanamex,2020-10-17 02:51:40,Viva Fondeadora mucho más rápida que Citibanamex https://t.co/hZYSqc6rFl,Twitter for Android,1,0,,,,,2019-10-28 21:28:11,319,24
