,banco,fecha,texto,src,rt,fav,country,type,place,desde,sigue_a,lo_siguen
582,citibanamex,16/10/2020 20:22,SSaludCdMx HLGatell Claudiashein SSalud_mx Tenemos 72 horas sin poder contactar al centro Citibanamex con un familiar atendido ahí y no nos contactan para dar informes.,Twitter for iPhone,0,0,,,,29/04/2009 02:52,2217,382
583,citibanamex,16/10/2020 20:21,"Por favor, si en algo valoran su tiempo y su dinero, aléjense de Citibanamex.",Twitter for Android,0,0,,,,24/06/2009 14:44,5000,1715
584,citibanamex,16/10/2020 20:16,El trámite tarda 60 días naturales... Citibanamex son una porquería 💩,Twitter for Android,0,0,,,,23/05/2010 04:01,179,180
585,citibanamex,16/10/2020 20:15,"Ya les dije que NO QUIERO sus seguros. Ya dejen de marcar y colgar, Citibanamex.  Es muy molesto. Son muchas llamadas 😡 https://t.co/w0mFKfkRcY",Twitter for Android,0,1,,,,28/06/2012 16:07,1306,632
588,citibanamex,16/10/2020 20:07,"kareyalli Hola, si o cuentas con el Nip de tu tarjeta, puedes resetear tu NIP en BancaNet o en Citibanamex Móvil App si cuentas con NetKey.  - Desde Audiomático (55 12262639 o 800 0212345) si ingresas con tu número de cliente y número secreto de Audiomático",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
589,citibanamex,16/10/2020 20:06,OmarSerranoR ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
590,citibanamex,16/10/2020 20:04,ReginaGS31 Citibanamex 🤬🤬🤬 en verdad odio que usen maquinas!!! Por que no capacitan y emplean personas? Están fatal!,Twitter for iPhone,0,0,,,,17/08/2009 04:17,626,4956
591,citibanamex,16/10/2020 20:03,ContactoCitibmx ¡limitaron la atención telefónica y con eso nos obligan a ir a sucursal! Fail citibanamex,Twitter for Android,0,1,,,,10/02/2011 13:48,979,593
593,citibanamex,16/10/2020 20:00,Citibanamex tengo 6 esperando mi tarjeta de credito y nunca llegó. En CAT me dicen que los ejecutivos no están disponibles para estas consultas. Adicional me están cobrando más de lo gastado en mi tarjeta que no tengo en mis manos. No se que hacer,Twitter for Android,0,0,,,,04/06/2016 17:48,177,16
594,citibanamex,16/10/2020 19:58,"sammyrod_ Sammy, te sugerimos ingresar a BancaNet o Citibanamex, ahí podrás revisar tu saldo y movimientos. Si es necesario revisar estados de cuenta anteriores podrás descargar tus estados de cuenta en BancaNet, te permitirá hacerlo por los últimos 12 estados de cuenta.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
595,citibanamex,16/10/2020 19:55,CondusefMX cómo reportó que Citibanamex  vende tarjetas de crédito con cosas que no puede dar. Solo por vender y luego se retractan,Twitter for iPhone,0,0,,,,20/04/2010 06:33,637,276
596,citibanamex,16/10/2020 19:54,Existe el pésimo servicio de atención a clientes y luego está el de Citibanamex ¡Gracias por nada!,Twitter for Android,0,0,,,,06/06/2010 04:15,1296,230
597,citibanamex,16/10/2020 19:53,Citibanamex ¿Cambio su interfaz de bancanet o le estoy dando mis datos a un hacker?,Twitter for Android,0,0,,,,06/02/2020 00:56,19,4
599,citibanamex,16/10/2020 19:51,"RostarF Lamentamos mucho los inconvenientes que esta situación te está ocasionando. Ya que tus comentarios son muy importantes para Citibanamex y son tomados en cuenta, podemos dar de alta el registro de la situación,",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
600,citibanamex,16/10/2020 19:51,JairCamposT Citibanamex Siempre. 🤬.,Twitter for iPhone,0,1,,,,22/07/2019 17:36,222,103
601,citibanamex,16/10/2020 19:48,Citibanamex hay manera de activar nuevamente mi Net Key sin tener que ir a sucursal?! Pésimo servicio siempre 😡😡😡,Twitter for Android,0,0,,,,04/03/2015 01:52,329,54
602,citibanamex,16/10/2020 19:47,"MoraJohan7 AgusGnds ElBicho007 miseleccionmx Citibanamex Bueno si ,ustedes son los mejores ,la Concacaf es la mejor todos pueden ser campeones del mundo,voy a pagar para ver el clásico mejico vs Haití",Twitter for Android,0,0,,,,10/09/2020 11:45,3,0
603,citibanamex,16/10/2020 19:42,"Citibanamex que pésimo servicio tienen en su línea de atención, ningún ejecutivo te atiende y solo te mandan puras opciones pero no te ayudan con tu problem.",Twitter for Android,0,0,,,,25/07/2012 14:42,179,82
604,citibanamex,16/10/2020 19:40,"Bjojo90 Ad__Rii sauzita DistritoApple Josesesteaga AlanGeek1 Te cuento de volada. HSBC, Banco Azteca, Caja Popular, Banorte y CITIBANAMEX y AMEX.",Twitter for iPhone,0,2,,,,03/01/2011 15:16,100,85
605,citibanamex,16/10/2020 19:39,"Creí que no había banco con peor servicio que Citibanamex pero este mes bbva se esforzó y los supero, aquí les dejo un chsm de premio culeros.",Twitter for Android,0,6,,,,01/04/2011 17:38,372,291
606,citibanamex,16/10/2020 19:39,"dianaeJc Buenas tardes estamos interesados en tus comentarios, te comparto que las aclaraciones tienen una fecha máxima de resolución, se pondrán contacto vía sms o correo con el estatus de tu aclaración Si es un cargo no reconocido lo puedes consultar a través del portal Citibanamex",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
607,citibanamex,16/10/2020 19:32,"Citibanamex el día de hoy pasé a a liquidar un plástico que tengo con ustedes cuando pedí cancelarlo me dijeron que solo puedo por teléfono, marco las opciones que corresponden y el sistema me cuelga la llamada. Qué tengo que hacer para que me cancelen ? O voy con CondusefMX ?",Twitter for iPhone,0,0,,,,18/03/2011 05:28,649,256
608,citibanamex,16/10/2020 19:30,"📊 𝗕𝗜𝗚 𝗗𝗔𝗧𝗔  En el mes de julio el resultado neto de las utilidades del Citibanamex fue por US$ 236 millones, lo que representó una caída del 55% frente al mismo mes del año pasado.  https://t.co/bS1Hf8c5vB",TweetDeck,0,0,,,,22/09/2020 20:06,61,73
610,citibanamex,16/10/2020 19:24,Citibanamex Porque insisten en no dar Servicios por ningún medio eso es NEGATIVA DE SERVICIOS ya no quiero ninguno de ellos pero no los puedes Cancelar no te dejan te tienen secuestrado ElFinanciero_Mx ElFinancieroTv eleconomista Azteca Profeco CNN ExpansionMx CNDH FGRMexico,Twitter for Android,0,0,,,,21/09/2019 08:35,60,3
611,citibanamex,16/10/2020 19:21,"BBVA y Citibanamex, bancos con las tarjetas de crédito más caras https://t.co/NDaYLsEh4f",Paper.li,0,0,,,,23/08/2017 19:21,335,124
612,citibanamex,16/10/2020 19:20,Citibanamex Día 90: Banamex sigue con la negativa en sus servicios un mes desde la última vez que me contestaron y no resuelven nada sus sucursales no sirven para nada mejor cierrenlas la gente va enojada y su personal enfocado en no dar Servicios  ElFinanciero_Mx eleconomista Azteca,Twitter for Android,0,0,,,,21/09/2019 08:35,60,3
613,citibanamex,16/10/2020 19:19,Citibanamex pésimo servicio en Juitepec.,Twitter for iPhone,0,0,,,,29/03/2020 21:04,3,0
614,citibanamex,16/10/2020 19:17,"PbZtyle Hola, PbZtyle. ¿ Te gustaría dejarnos algún comentario o sugerencia para Citibanamex y poder mejorar en nuestros servicios ? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
615,citibanamex,16/10/2020 19:16,"La persona delante de mí en la fila, también tuiteando. Qué mal que los cajeros automáticos de Citibanamex ya se quedaron sin dinero, justo a inicios de quincena.",Twitter for iPhone,0,0,,,,28/03/2010 20:52,206,396
616,citibanamex,16/10/2020 19:15,Y pues como buena señora voy a enviar mi correo de inconformidad a Citibanamex. 😝,Twitter Web App,0,0,,,,30/05/2010 05:27,455,284
617,citibanamex,16/10/2020 19:15,"📊 𝗕𝗜𝗚 𝗗𝗔𝗧𝗔  En el mes de julio de 2020, la cartera de crédito total del Citibanamex cerró en un monto de US$ 32040 millones, que es un 4.29% superior al resultado que habían obtenido en el mismo mes del año pasado.  https://t.co/xWSh3hM9KE",TweetDeck,0,0,,,,22/09/2020 20:06,61,73
618,citibanamex,16/10/2020 19:14,"Reforma Citibanamex Pinches ratas, mienten porque él mejor presidente lopezobrador_  en su sexenio iba a costar hasta $30, según los que le robaron el periódico al dueño, así despotricaron.",Twitter for iPhone,0,0,,,,15/05/2010 21:40,200,211
619,citibanamex,16/10/2020 19:13,"BancoAzteca ¿Realmente son un banco? Eso es absurdo, Cualquiera puede depositar en Citibanamex, BBVA_Mex, HSBC_MX, Banorte_mx, BanCoppel, SantanderMx de Mérida a Baja California sin que cobren comisión por depositar entre cuentas! AsocBancosMx Banxico, ¿pueden hacer esto los bancos?",Twitter Web App,0,0,,,,09/09/2010 01:49,0,22
620,citibanamex,16/10/2020 19:11,IntersomniaTV Citibanamex Te deben de dar el nuevo contrato y firmarlo,Twitter for Android,0,0,,,,21/09/2019 08:35,60,3
621,citibanamex,16/10/2020 19:09,"Ad Si buscas dar un paso más hacia una vida sustentable, entonces debes conocer la nueva forma de invertir de la mano de  Citibanamex  Traído a ti por: Citibanamex   https://t.co/UhC3bJYkJ6",Twitter for Android,2,0,,,,12/11/2015 18:12,1098,688
622,citibanamex,16/10/2020 19:07,"Gracias!a todo el maravilloso equipo de MentiDrags !al público que nos acompaño esta noche,a Ticketmaster_Me ,a Citibanamex y sobre todo a los Dioses del Teatro! mejorteatro esta más vivo que nunca! En los próximos días anunciaremos fechas de reaperturas y nuevos streamings!",Twitter for iPhone,13,0,,,,27/09/2009 22:52,3176,2780
623,citibanamex,16/10/2020 19:06,"MajoVaver Hola Majo, buenas tardes. ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:",Sprinklr,0,1,,,,28/07/2009 21:15,74596,161711
624,citibanamex,16/10/2020 19:04,"Creo que Citibanamex se pasa por el arco del triunfo los derechos ARCO por que me acaban de hablar a mi celular y saben TODO de mi, tienen todos mis datos y no creo que sean los de ContactoCitibmx y estar preocupada es poco. CondusefMX Ah si y nadie contesta",Twitter Web App,0,0,,,,02/09/2010 23:08,191,112
625,citibanamex,16/10/2020 19:03,Citibanamex pésima organización para atención a clientes. Si se van a manejar por citas cumplan el horario. Aparte que la organización afuera de la sucursal también deja que desear.,Twitter Web App,0,0,,,,30/05/2010 05:27,455,284
626,citibanamex,16/10/2020 19:03,Citibanamex como puedo ver los recibos de transferencias realizadas? Gracias.,Twitter for iPhone,0,0,,,,07/12/2012 05:32,522,35
627,citibanamex,16/10/2020 19:02,"Citibanamex Me cobraron comisión por manejo de cuenta y cambiaron sus políticas sin previo aviso.   Muy mal banamex, sacare todo mi dinero de su cuenta.",Twitter Web App,0,0,,,,28/02/2020 05:25,876,349
628,citibanamex,16/10/2020 19:01,Citibanamex quiero saber si están cobrando nuevas comisiones ??,Twitter for iPhone,0,0,,,,07/06/2012 23:26,37,56
629,citibanamex,16/10/2020 18:59,Citibanamex agentes de tu banco sin usar cubrebocas bien y tosiendo entre clientes. Sucursal Juitepec. Además groseros y raicistas,Twitter for iPhone,0,0,,,,29/03/2020 21:04,3,0
631,citibanamex,16/10/2020 18:58,Pésimo servicio en Citibanamex de Juitepec Citibanamex están reteniendo mi dinero sin ninguna razón y llevo tres horas y no me dan solución,Twitter for iPhone,0,0,,,,29/03/2020 21:04,3,0
632,citibanamex,16/10/2020 18:53,En México hay 5 empresas de la Alianza Mexicana de Biodiversidad y Negocios AMEBIN pioneras en la aplicación del Protocolo de Capital Natural con el acompañamiento de Reforestamos y giz_gmbh. Bimbo Citibanamex Banorte Walmart Proteak  https://t.co/58AwkBCqbm,Twitter for iPhone,0,1,,,,29/06/2009 23:39,3889,21418
633,citibanamex,16/10/2020 18:52,"Elver78174138 MoraJohan7 ElBicho007 miseleccionmx Citibanamex Elver, ya en buena onda. En Sudamerica solamente tienen para ser campeones mundiales Argentina y Brasil y solo por historia puesto que tienen años sin jugar bien al fútbol. Las demás selección, son competitivas pero hasta ahí, a ninguna me alcanza para ser campeona del mundo",Twitter for iPhone,0,1,,,,25/01/2013 23:34,231,53
634,citibanamex,16/10/2020 18:52,Soyfurrr CitiBanamex y BBVA son los chidos. Las de Santander son buenas pero su app y su servició de atención al cliente es una basura,Twitter Web App,0,0,,,,17/10/2010 19:30,490,541
637,citibanamex,16/10/2020 18:50,Elver78174138 AgusGnds ElBicho007 miseleccionmx Citibanamex ¿Mediocridad? La mediocridad es ser parte zoodamerica y llegar a 2 finales desde 1945. México hizo lo mismo en menos tiempo.,Twitter for Android,0,1,,,,27/11/2019 18:38,28,13
639,citibanamex,16/10/2020 18:48,"Aqui nomas tratando de comunicarme con Citibanamex , siempre es lo mismo con ustedes https://t.co/4MPqa62Txx",Twitter for Android,0,0,,,,15/03/2014 22:45,36,1
640,citibanamex,16/10/2020 18:47,"Claudiaalvrdjoo Hola, en Citibanamex estamos para servirte, por favor contáctanos siempre que lo necesites. Será un gusto ayudarte.-YM",Sprinklr,0,1,,,,28/07/2009 21:15,74596,161711
641,citibanamex,16/10/2020 18:46,"HiperQnecia Soyfurrr La filosofía de Citibanamex es extorsionar a sus usuarios. Propician cargos a cuenta del cliente, en mi caso nunca enviaron estados de cuenta, ni físicos ni digitales, pero inmediato (al día siguiente venc.) hicieron cargos. Solicitar aclaración es una tortura pre-diseñada...",Twitter Web App,0,0,,,,04/05/2011 15:40,73,59
642,citibanamex,16/10/2020 18:45,CaribbeanGeorg Citibanamex ContactoCitibmx Son nefastos ContactoCitibmx Citibanamex,Twitter Web App,0,0,,,,30/09/2010 14:13,1984,1196
643,citibanamex,16/10/2020 18:45,"arielb185 CarlitoS_lim cajis_laura Citibanamex Si, culpa compartida, reglas de salud pública poco claras y la banca sin logística adecuada, todo suma para tener el panorama de México frente a la pandemia. Si realmente Gatell se sentará con un equipo de expertos a dictar las reglas y logística para el Covid-19, pero no pasará.",Twitter Web App,3,0,,,,19/01/2016 21:50,524,479
644,citibanamex,16/10/2020 18:45,"Citibanamex ContactoCitibmxEn su amplio menú telefonico ¿cuál es la opción para ser atendido profesional y personalmente? PS para promover la atención es PERSONALISIMA para resolver problemas, ROBOTISIMA CondusefMX",Twitter Web App,0,0,,,,07/08/2010 09:24,828,141
645,citibanamex,16/10/2020 18:45,"JairCamposT Citibanamex Exactamente me pasa lo mismo, quiero reportar cargos y robo de tarjeta y cuelgan!!!!!!",Twitter for Android,0,0,,,,23/12/2009 14:36,940,158
646,citibanamex,16/10/2020 18:45,"HiperQnecia Soyfurrr Tambie confirmo, bbva es genial, y citibanamex es el peor banco que existe, malos en los plasticos, malos en las apps, no solucionan nada...",Twitter for Android,0,1,,,,24/04/2011 06:57,1063,286
647,citibanamex,16/10/2020 18:42,"NiwanSk Soyfurrr A mi me resolvieron todo cuando me paso a mi, creo q es parte de cómo le va a cada quien en la feria al menos a mi Citibanamex ContactoCitibmx siempre me resuelve todo",Twitter for iPhone,0,1,,,,01/12/2012 18:57,2441,1133
648,citibanamex,16/10/2020 18:39,Reforma Citibanamex Casi nadie te sigue he Deforma jijiji https://t.co/Dj3gdTPvyT,Twitter for Android,0,0,,,,01/05/2020 05:02,559,333
649,citibanamex,16/10/2020 18:36,diegoehg Citibanamex Gracias :),Twitter for iPhone,0,0,,,,25/01/2010 00:58,816,339
650,citibanamex,16/10/2020 18:35,ContactoCitibmx Buen día. Hice un SPEI hace una hora y aún no “cae” en el banco destino. Al consultar el CEP en Banxico me aparece esto: Citibanamex https://t.co/cd8cD7FofX,Twitter for iPhone,0,0,,,,10/08/2011 03:35,335,494
651,citibanamex,16/10/2020 18:35,"Canta desde cualquier parte del mundo con el elenco Multiestelar del musical que ha roto todos los récords en la historia del teatro mexicano.  Compra tus accesos aquí: https://t.co/bD8PLz3eat 🌟🎤  Citibanamex, ExperienciasCitibanamex https://t.co/wX496ouo5l",Twitter for Android,3,0,,,,13/08/2009 05:19,3244,1224
652,citibanamex,16/10/2020 18:32,Adryx02922808 ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
653,citibanamex,16/10/2020 18:31,al_torresm Citibanamex Y ayer le pasó a mi papá con bbva DIFUSIÓN POR FAVOR,Twitter for iPhone,0,1,,,,21/08/2010 00:26,361,738
654,citibanamex,16/10/2020 18:31,Citibanamex a que teléfono me puedo comunicar para diferir un pago de salud efectuado con una tarjeta ORO.,Twitter Web App,0,0,,,,28/07/2010 04:30,2049,214
655,citibanamex,16/10/2020 18:31,Hablemos de la mafia que tienen los bancos para crear páginas fantasmas y robar dinero... casualmente de pronto aparece una página aparentemente idéntica a la original y que tiene exactamente todos los links y accesos que la página original Citibanamex,Twitter for iPhone,1,0,,,,21/08/2010 00:26,361,738
656,citibanamex,16/10/2020 18:30,dcarrenoo Banorte_mx BanorteEscucha Pasa lo mismo en Citibanamex de plano hay que hablar con los consorcios y tratar de cancelar para evitar de facture en el cobro de la tarjeta Los métodos para robar se hacen más sofisticados los bancos siguen igual,Twitter Web App,0,0,,,,28/02/2012 16:42,224,366
