,fecha,texto,src,rt,fav
662,2020-10-15 20:10:28,"Me iba a comprar unas botas, pero como siempre #Bancomer y sus mamadas de app que no funciona sin estar en una wifi, me arruinó todo el plan.",Tweetbot for iΟS,0,0
663,2020-10-15 19:56:24,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
664,2020-10-15 19:42:13,@BBVARe_mx Fue de Scotiabank a mi debito Bancomer,Twitter for iPhone,0,0
665,2020-10-15 19:38:32,"@adituzita En serio?? Es mi banco desde hace 25 años. Y sí he tenido cosas, pero de Bancomer y de los otros bancos he visto historias de terror. Siempre me han reconocido mis reclamos de gastos que yo no he hecho sin ningún pero,  y eso lo agradezco.",Twitter for Android,0,0
666,2020-10-15 19:24:47,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
667,2020-10-15 19:08:18,"El engaño para mí era para q activará mis puntos Bancomer y pasar a recoger el dinero 
 Es muy probable que al activar la aplicación y a la vez tener la llamada en el mismo celular, copia el sonido d cada dígito
Y así fácilmente cualquiera accede a tu cuenta 🚨🚨🚨 @oliviazeron",Twitter for Android,0,0
668,2020-10-15 18:40:15,"""si muere ahora recibiría 200,000 pesos"" dice sutilmente Bancomer...",Twitter Web App,0,1
669,2020-10-15 18:38:43,Pinche Bancomer y tu puto reconocimiento facial de cagada,Twitter for Android,2,0
670,2020-10-15 18:35:36,"@fanyvzz Ven, vamos a los de bancomer",Twitter for iPhone,0,0
671,2020-10-15 18:35:13,Me marcan de Bancomer.. disque tengo un chingo de puntos acumulados... jamás he tenido cuenta en Bancomer jajaja,Twitter for iPhone,0,1
672,2020-10-15 18:29:46,Bonito estadio de #Rayados  BBVA Bancomer #Mexico https://t.co/XW0LbSwaIb,Twitter Web App,6,0
673,2020-10-15 18:27:54,"@EPeriodicazo @RicardoBSalinas Ni a cuál irle, bancomer se robó también mi cuenta ,pero me dieron un edredón bien bonito cuando la abrí",Twitter Web App,1,0
674,2020-10-15 18:26:47,https://t.co/X5R1XXysjZ que puede decir @BBVARe_mx  @BBVA_Mex,Twitter for iPhone,0,0
675,2020-10-15 18:23:26,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
676,2020-10-15 18:02:37,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
677,2020-10-15 17:34:50,"@Neuve @TrenMayaMX @googlemaps @Montemx oye, creo que van a tirar todos los árboles del centro Bancomer en Mitikah. No te quieres dar una vuelta con tu dron???",Twitter Web App,0,0
678,2020-10-15 17:20:09,"@mandarined Bancomer es bueno, yo tengo mi cuenta digital la tramité desde la app no tuve que ir a ningún banco y es la única que uso desde hace años",Twitter for iPhone,0,1
679,2020-10-15 17:17:15,@Finanzas_CDMX ¿De qué sirve tengan pago en línea en la plataforma de Bancomer si uno va a tener que pagar una certificación ( y pagar extra ) si no no aceptan el trámite ? Tenía cita a las 11 y apenas me van recibir por sus idioteces,Twitter for Android,0,0
680,2020-10-15 16:47:19,"@CFE_Contigo Ya pague por la app de Bancomer, esa si sirve.",Twitter for Android,0,0
681,2020-10-15 16:40:39,"@eduardotrelles Si le ponen cualquier nombre no lo mencionan en los medios por el tema comercial , al estadio de rayados BBVA le dicen el nuevo estadio de rayados o el gigante de acero por no llamarlo bancomer",Twitter for iPhone,0,3
682,2020-10-15 16:27:49,Pinche Bancomer y tu puto reconocimiento facial de cagada,Twitter for iPhone,2,14
683,2020-10-15 16:16:19,"Hola! 
Esta es la historia de mi rodilla, hice este video para pedir de su apoyo y poder pagar mi cirugía.
Muchas gracias a todos por echarme la  mano y agradezco cualquier aportación. Ayúdame compartiendo el video.
Besos! 
CUENTA BANCOMER: 4152 3132 9038 0836 https://t.co/vpbfyRYzj8",Twitter for iPhone,3,0
684,2020-10-15 15:51:26,"@Manuel_Rey00 Te pasamos los datos bancarios
BANCOMER

CUENTA 
1589001070

CLABE INTERBANCARIA
012150015890010706

No Tarjeta
4152 3135 6516 2299",Twitter for Android,0,0
685,2020-10-15 15:42:48,"Ola, soi la única persona q no le sirven sus tarjetas para comprar nada?🤡
Tengo el dinero y no me deja, wtf gracias Bancomer 👍🏼",Twitter for iPhone,0,4
686,2020-10-15 15:25:28,Ayer en la noche eso de las 7 pm le roban la bolsa con sus documentos y tarjetas a una señora que entró al Bancomer de Lázaro Cárdenas en las Torres al sur de #Mtyfollow era un march rojo con el techo negro #MtySur @CiudaDanaMtySur @_taxista_regio_ @uri86 @SSPNuevoLeon,Twitter for Android,9,0
687,2020-10-15 15:04:30,"@Vitaah8 bancomer no deja tienes que ir o hablar con el banco para que te liberen ese tipo de pagos 
no se con otros bancos la verdad",Twitter Web App,0,0
688,2020-10-15 15:00:01,Ya puedes realizar tu pago de agua en cajeros BBVA Bancomer: https://t.co/p7Bi7reP1H,TweetDeck,0,0
689,2020-10-15 14:31:21,@Merca20 Bueno por lo menos entraron en razón en cambio Bancomer @BBVA_Mex @BBVAPrensa,Twitter for iPhone,0,0
690,2020-10-15 14:24:47,"El Link del moneypool es
https://t.co/POWSDxKQHb
Y el número de cuenta para depósito es Bancomer: 4152 3136 9848 9064

Hice un google sheets para que escojas qué número de boleto quieresss:
https://t.co/ophulJZhmQ",Twitter for iPhone,5,0
691,2020-10-15 13:48:18,"Bancomer dio a conocer el cierre definitivo de la sucursal Módulo Aduanal Aeropuerto ubicada en Adolfo Fierro sin, Col. Aeropuerto Gral. Adolfo Fierro @Javier_Corral @CoparmexCUU 

https://t.co/e2jk3eyMgG https://t.co/t0lEqH6EkR",Twitter Web App,0,0
692,2020-10-15 13:42:00,"... con tus datos completos a enlace@apeic.org
Banco: BBVA Bancomer
Asociación de Profesionales Especialistas en la Investigación Clínica A.C.
Número de cuenta: 0195448654
CLABE interbancaria 012180001954486548

Informes en enlace@apeic.org y al teléfono 561 198 97 16 https://t.co/MVtuoTm0KX",Twitter Web App,0,0
693,2020-10-15 13:40:55,"Sin duda alguna comprar un @XiaomiMexico es de las mejores decisiones que he tomado, pero me estresa que cada que cierro y abro #Didi, #Bancomer, #Amazon tenga que comenzar seción de cero, que no abra mi cuenta directamente sin tener que poner toda mis datos de nuevo 😔",Twitter for Android,0,0
694,2020-10-15 13:38:48,"El servicio telefónico de #BBVA  es una porquería. Te dejan esperando, no te resuelven y solamente son repetitivos. Rosario Valdés es la que me atendió y llevo casi media hora esperando que me comunique con el supervisor #bancomer #CONDUSEF",Twitter Web App,0,0
695,2020-10-15 12:45:04,Próximo partido: sábado 17 de octubre. @Rayados vs @ClubPueblaMX en el  🏟 BBVA BANCOMER #VolaremosJuntos 🦅 https://t.co/CZud5tNuVQ,Twitter for Android,0,1
696,2020-10-15 12:06:02,Ayer en la noche eso de las 7 pm le roban la bolsa con sus documentos y tarjetas a una señora que entró al Bancomer de Lázaro Cárdenas en las Torres al sur de #Mtyfollow era un march rojo con el techo negro #MtySur @CiudaDanaMtySur @_taxista_regio_ @uri86 @SSPNuevoLeon,Twitter for iPhone,9,0
697,2020-10-15 11:35:22,"@garciaalberto27 @bellastransmty Hay una que se ponia,a un ldo del bancomer que esta enfrente del puente de apodaca,no se si aun lo haga,un compa me dijo que el se la llevo al 70,y que es con madre que da muy buen servicio,apenas,darce la vuelta yo la llegue a ver ya como a las 11 de la noche",Twitter for Android,0,2
698,2020-10-15 10:41:03,"Hola! 
Esta es la historia de mi rodilla, hice este video para pedir de su apoyo y poder pagar mi cirugía.
Muchas gracias a todos por echarme la  mano y agradezco cualquier aportación. Ayúdame compartiendo el video.
Besos! 
CUENTA BANCOMER: 4152 3132 9038 0836 https://t.co/vpbfyRYzj8",Twitter for Android,3,0
699,2020-10-15 09:19:30,"@ATLUTD Nada que ver los defensores de la MLS con los de la Liga BBVA Bancomer MX, por eso se ve una jugada ""impresionante"", el defensa se regalo completamente cosa que un defensor de la liga mx no haria tan facil",Twitter for iPhone,1,0
700,2020-10-15 07:40:51,"Buenas noches @VivaAerobus Estoy tratando de comprar un vuelo y las dos tarjetas de débito de Bancomer, me las rechaza. Las dos están activas y siempre he comprado con ellas. ¿Tienen algún problema en la página? Les agradezco me puedan apoyar. Gracias",Twitter Web App,0,1
701,2020-10-15 07:03:02,"Dolar en México al dia: 15/10/2020, 7:02 am: Bancomer: Compra $20.69 - Venta $21.58 Scotiabank: Compra $20.60 - Venta $22.90 Santander: Compra $21.32 - Venta $21.33 Ver precio de todos los Bancos... https://t.co/aq2o69b0vY",dlvr.it,0,0
702,2020-10-15 06:56:56,@_sofiadh ¿Tienen cuenta en Bancomer para hacerles una transacción del costo del boleto? 🥺,Twitter for Android,0,0
703,2020-10-15 06:25:43,"En otra extraña noche vengo de visitar los cajeros de Bancomer, antes hubo un apagón en toda la zona y yo tenía que hacer un depósito, bueno, las practicabas están fuera de línea, todas se han quedado en el GRUB sin poder arrancar, y la sorpresa es que si tienen GRUB usan Linux.",Twitter for iPhone,0,1
704,2020-10-15 05:47:42,Así la tarde bella con vista al centro despejado y azul  para el Aeropuerto  y la tormenta sobre Torre Bancomer 😍 @ChaacTlaloc @alecentauro7403 @4iluj @webcamsdemexico https://t.co/Rj3o0tyVGp,Twitter Web App,1,0
705,2020-10-15 05:40:23,"@ATLUTD Nada que ver los defensores de la MLS con los de la Liga BBVA Bancomer MX, por eso se ve una jugada ""impresionante"", el defensa se regalo completamente cosa que un defensor de la liga mx no haria tan facil",Twitter for Android,1,3
706,2020-10-15 05:33:10,Pos que lo puchamos y me dice ayudame a Buscar un Bancomer y yo como buen samaritano busque y le dije que en Patio Lincoln hay uno y me dice acompañame me da miedo ir sola y yo de https://t.co/435mPZC2pv,Twitter for Android,0,1
707,2020-10-15 05:28:18,"Recibí un SMS con mensaje de Bancomer diciendo que mi cuenta fue desactivada (Obviiiiooooo era un intento de phishing, porque no estoy en ese banco). Miré mi consola de R y me pregunté si era posible hacer algo con #rstats para ""regresarles"" el favor. Tutorial / hilo ñoño 🧵🤓... https://t.co/Fc4ZvbTS1w",Twitter for Android,4202,0
708,2020-10-15 05:25:06,"El Link del moneypool es
https://t.co/POWSDxKQHb
Y el número de cuenta para depósito es Bancomer: 4152 3136 9848 9064

Hice un google sheets para que escojas qué número de boleto quieresss:
https://t.co/ophulJZhmQ",Twitter for iPhone,5,0
709,2020-10-15 05:06:18,"El Link del moneypool es
https://t.co/POWSDxKQHb
Y el número de cuenta para depósito es Bancomer: 4152 3136 9848 9064

Hice un google sheets para que escojas qué número de boleto quieresss:
https://t.co/ophulJZhmQ",Twitter for Android,5,0
710,2020-10-15 04:59:52,"afuera del bancomer del centro se pone un señor que vende quesos de verdad, vayan por unos",Twitter for iPhone,0,1
711,2020-10-15 04:57:05,"@patog7 @SamsungMexico Ese monitor de 27” ya costaba eso todo este mes (5300)
Lo andaba monitoreando porque ocupaba uno y le eche ojo a ese y me espere hasta el prime day y solo le bajaron 100 pesitos
Solo conviene si le añades la promoción del banco el cual no fue mi caso(Bancomer):(",Twitter for iPhone,0,0
712,2020-10-15 04:42:50,Ayer en la noche eso de las 7 pm le roban la bolsa con sus documentos y tarjetas a una señora que entró al Bancomer de Lázaro Cárdenas en las Torres al sur de #Mtyfollow era un march rojo con el techo negro #MtySur @CiudaDanaMtySur @_taxista_regio_ @uri86 @SSPNuevoLeon,Twitter for Android,9,0
713,2020-10-15 04:16:43,Diego ya no me quiere :'((((((((( ya no le da like a mis tuits ni me deposita $1500 pesos a mi cuenta clabe bbva Bancomer que es:,Twitter for Android,0,1
714,2020-10-15 04:12:38,Los magistrados del TEPJF estarán revisando su app de Bancomer o por qué no participan en el debate?,Twitter for Android,3,0
715,2020-10-15 04:11:23,"11:11

que no tiren el parque del centro bancomer en mitikah",Twitter Web App,0,0
716,2020-10-15 04:09:17,Los magistrados del TEPJF estarán revisando su app de Bancomer o por qué no participan en el debate?,Twitter Web App,3,0
717,2020-10-15 04:08:43,"El Link del moneypool es
https://t.co/POWSDxKQHb
Y el número de cuenta para depósito es Bancomer: 4152 3136 9848 9064

Hice un google sheets para que escojas qué número de boleto quieresss:
https://t.co/ophulJZhmQ",Twitter for iPhone,5,5
718,2020-10-15 04:08:21,Los magistrados del TEPJF estarán revisando su app de Bancomer o por qué no participan en el debate?,Twitter for iPhone,3,14
719,2020-10-15 03:54:53,"Hola! 
Esta es la historia de mi rodilla, hice este video para pedir de su apoyo y poder pagar mi cirugía.
Muchas gracias a todos por echarme la  mano y agradezco cualquier aportación. Ayúdame compartiendo el video.
Besos! 
CUENTA BANCOMER: 4152 3132 9038 0836 https://t.co/vpbfyRYzj8",Twitter for Android,3,0
720,2020-10-15 03:36:07,Ayer en la noche eso de las 7 pm le roban la bolsa con sus documentos y tarjetas a una señora que entró al Bancomer de Lázaro Cárdenas en las Torres al sur de #Mtyfollow era un march rojo con el techo negro #MtySur @CiudaDanaMtySur @_taxista_regio_ @uri86 @SSPNuevoLeon,Twitter for iPhone,9,0
721,2020-10-15 03:32:29,"Hoy estamos ante la batalla más importante de nuestras vidas,  nuestros niños y adultos pelean contra el cáncer sin medicina y necesitan de todos nosotros.

Donativos
BBVA Bancomer 0110098078
Clabe: 012320001100980784
Campeones de la vida NR AC https://t.co/rQYywncFlt",Twitter for iPhone,1,0
722,2020-10-15 03:27:49,"@juanperez84 @HallerRicardo @sabinaberman No la ha pagado, pero lo va a pagar, así como otras empresas que ya han tenido que pagar sus respectivos impuestos atrasado como Bancomer por ejemplo...",Twitter for Android,0,1
723,2020-10-15 03:12:13,"@EPeriodicazo @RicardoBSalinas Ni a cuál irle, bancomer se robó también mi cuenta ,pero me dieron un edredón bien bonito cuando la abrí",Twitter for Android,1,0
724,2020-10-15 03:00:46,"El sitio hxxps://vwvbbva-alertaclientes.com, fue detectado como sitio phishing de BBVA Bancomer
#phishingmx",S4B Publicar Tweet,0,0
725,2020-10-15 03:00:42,"El sitio hxxp://teregalamos.clientebbva-pe.online, fue detectado como sitio phishing de BBVA Bancomer
#phishingmx",S4B Publicar Tweet,0,0
726,2020-10-15 02:43:15,Ayer en la noche eso de las 7 pm le roban la bolsa con sus documentos y tarjetas a una señora que entró al Bancomer de Lázaro Cárdenas en las Torres al sur de #Mtyfollow era un march rojo con el techo negro #MtySur @CiudaDanaMtySur @_taxista_regio_ @uri86 @SSPNuevoLeon,Twitter for Android,9,0
727,2020-10-15 02:28:44,OJO #MtySur Lázaro Cárdenas #Bancomer #AlertaMty #MtyFollow Gracias https://t.co/HyM8759dRG,Twitter for Android,2,0
728,2020-10-15 02:22:52,Así la tarde bella con vista al centro despejado y azul  para el Aeropuerto  y la tormenta sobre Torre Bancomer 😍 @ChaacTlaloc @alecentauro7403 @4iluj @webcamsdemexico https://t.co/Rj3o0tyVGp,Twitter for iPad,1,3
729,2020-10-15 02:19:58,"@almiesva1996 Jajajajajaja o que laaaaa, mujer bancomer pues",Twitter for iPhone,0,0
730,2020-10-15 02:18:16,Adultos mayores denuncian que les timaron dinero en BBVA Bancomer https://t.co/EGBLlVZ3lm a través de @Sociedad_30 @CondusefMX @Condu_Veracruz @FGRMexico @FGR_Ver @FGE_Veracruz @bbva @BBVA_Mex https://t.co/GkqtxBgVBk,Twitter Web App,0,0
731,2020-10-15 02:17:20,OJO #MtySur Lázaro Cárdenas #Bancomer #AlertaMty #MtyFollow Gracias https://t.co/HyM8759dRG,Twitter for iPhone,2,4
732,2020-10-15 02:16:29,@itzygmar La verdad amix el banorte es el banco más sarra. Prefiero ser una mujer Bancomer.,Twitter for iPhone,0,0
733,2020-10-15 02:15:36,Ayer en la noche eso de las 7 pm le roban la bolsa con sus documentos y tarjetas a una señora que entró al Bancomer de Lázaro Cárdenas en las Torres al sur de #Mtyfollow era un march rojo con el techo negro #MtySur @CiudaDanaMtySur @_taxista_regio_ @uri86 @SSPNuevoLeon,Twitter for Android,9,0
734,2020-10-15 02:12:37,Ayer en la noche eso de las 7 pm le roban la bolsa con sus documentos y tarjetas a una señora que entró al Bancomer de Lázaro Cárdenas en las Torres al sur de #Mtyfollow era un march rojo con el techo negro #MtySur @CiudaDanaMtySur @_taxista_regio_ @uri86 @SSPNuevoLeon,Twitter for iPhone,9,0
735,2020-10-15 02:04:09,Ayer en la noche eso de las 7 pm le roban la bolsa con sus documentos y tarjetas a una señora que entró al Bancomer de Lázaro Cárdenas en las Torres al sur de #Mtyfollow era un march rojo con el techo negro #MtySur @CiudaDanaMtySur @_taxista_regio_ @uri86 @SSPNuevoLeon,Twitter Web App,9,0
